customer_id,join_date,acquisition_channel,age,loyalty_score,spend_potential,tier,is_active
C-ADV-02689,2023-07-23,Email,24,0.15,38.31,Platinum,True
C-ADV-02690,2023-06-27,Search,59,0.38,41.08,Platinum,True
C-ADV-02691,2023-03-24,Referral,26,0.41,54.77,Platinum,False
C-ADV-02692,2023-01-06,Direct,59,0.15,26.58,Platinum,False
C-ADV-02693,2023-01-28,Referral,45,0.07,54.62,Gold,True
C-ADV-02694,2023-11-06,Direct,50,0.34,102.39,Gold,False
C-ADV-02695,2023-12-31,Referral,52,0.34,17.81,Gold,True
C-ADV-02696,2023-04-02,Direct,52,0.21,30.19,Platinum,True
C-ADV-02697,2023-03-18,Search,39,0.23,43.43,Gold,True
C-ADV-02698,2023-09-21,Email,64,0.48,30.16,Platinum,False
C-ADV-02699,2023-01-25,Direct,36,0.29,35.35,Bronze,True
C-ADV-02700,2023-09-08,Direct,41,0.09,128.48,Bronze,True
C-ADV-02701,2023-05-10,Direct,39,0.27,35.97,Gold,True
C-ADV-02702,2023-10-05,Referral,29,0.3,26.9,Gold,True
C-ADV-02703,2023-08-02,Search,46,0.08,75.1,Gold,True
C-ADV-02704,2023-11-22,Search,56,0.07,412.79,Bronze,True
C-ADV-02705,2023-01-19,Email,65,0.17,49.57,Platinum,True
C-ADV-02706,2023-03-31,Search,52,0.49,27.54,Bronze,True
C-ADV-02707,2023-03-16,Direct,45,0.05,23.98,Gold,True
C-ADV-02708,2023-08-23,Email,33,0.6,77.34,Platinum,True
C-ADV-02709,2023-02-09,Referral,41,0.21,190.98,Bronze,True
C-ADV-02710,2023-11-08,Search,42,0.21,20.66,Bronze,True
C-ADV-02711,2023-11-23,Referral,45,0.24,67.94,Platinum,True
C-ADV-02712,2023-04-05,Referral,64,0.46,49.54,Bronze,False
C-ADV-02713,2023-03-01,Social Media,54,0.45,33.67,Gold,True
C-ADV-02714,2023-11-12,Email,52,0.27,11.95,Silver,True
C-ADV-02715,2023-07-11,Email,48,0.02,68.02,Silver,False
C-ADV-02716,2023-05-21,Social Media,35,0.22,207.98,Bronze,False
C-ADV-02717,2023-04-03,Referral,35,0.16,128.31,Bronze,False
C-ADV-02718,2023-04-17,Search,68,0.17,249.89,Platinum,True
C-ADV-02719,2023-05-21,Referral,47,0.12,34.59,Gold,True
C-ADV-02720,2023-04-24,Social Media,19,0.16,38.09,Gold,True
C-ADV-02721,2023-02-02,Email,36,0.27,80.01,Platinum,False
C-ADV-02722,2023-11-22,Email,39,0.54,27.2,Platinum,False
C-ADV-02723,2023-10-13,Search,39,0.21,37.84,Gold,True
C-ADV-02724,2023-06-27,Direct,27,0.21,67.71,Platinum,False
C-ADV-02725,2023-04-18,Email,62,0.55,48.75,Silver,False
C-ADV-02726,2023-05-11,Direct,20,0.27,25.88,Bronze,False
C-ADV-02727,2023-10-15,Referral,23,0.31,88.12,Silver,True
C-ADV-02728,2023-06-05,Referral,66,0.17,125.05,Gold,False
C-ADV-02729,2023-12-12,Direct,19,0.02,36.42,Silver,True
C-ADV-02730,2023-11-16,Referral,54,0.32,7.18,Platinum,False
C-ADV-02731,2023-01-12,Referral,53,0.11,45.42,Platinum,True
C-ADV-02732,2023-07-12,Email,26,0.28,32.79,Platinum,True
C-ADV-02733,2023-02-19,Direct,31,0.3,41.8,Silver,True
C-ADV-02734,2023-10-20,Referral,29,0.25,37.27,Silver,False
C-ADV-02735,2023-10-09,Direct,40,0.41,14.01,Silver,False
C-ADV-02736,2023-11-03,Referral,38,0.23,93.47,Gold,True
C-ADV-02737,2023-12-07,Referral,50,0.28,57.37,Platinum,True
C-ADV-02738,2023-07-26,Direct,66,0.26,10.23,Platinum,True
C-ADV-02739,2023-08-19,Social Media,29,0.22,530.65,Platinum,True
C-ADV-02740,2023-01-02,Email,39,0.57,8.49,Platinum,True
C-ADV-02741,2023-12-16,Search,42,0.31,63.18,Platinum,False
C-ADV-02742,2023-07-30,Social Media,58,0.16,10.35,Bronze,True
C-ADV-02743,2023-03-12,Email,57,0.1,9.58,Bronze,False
C-ADV-02744,2023-01-12,Referral,57,0.32,167.7,Silver,True
C-ADV-02745,2023-10-19,Direct,61,0.31,65.59,Bronze,True
C-ADV-02746,2023-01-12,Email,68,0.21,75.42,Platinum,True
C-ADV-02747,2023-03-24,Direct,41,0.39,46.81,Silver,True
C-ADV-02748,2023-08-30,Social Media,38,0.29,51.12,Silver,True
C-ADV-02749,2023-02-03,Search,31,0.01,81.43,Platinum,False
C-ADV-02750,2023-05-06,Email,46,0.14,74.63,Silver,True
C-ADV-02751,2023-08-25,Email,59,0.56,20.56,Bronze,True
C-ADV-02752,2023-03-23,Social Media,47,0.53,62.51,Bronze,True
C-ADV-02753,2023-01-17,Direct,51,0.55,20.85,Platinum,False
C-ADV-02754,2023-02-06,Direct,34,0.4,17.73,Bronze,True
C-ADV-02755,2023-08-13,Direct,70,0.22,44.24,Bronze,True
C-ADV-02756,2023-07-23,Search,41,0.26,301.85,Platinum,False
C-ADV-02757,2023-08-08,Search,24,0.23,60.12,Silver,True
C-ADV-02758,2023-10-24,Search,64,0.48,11.68,Silver,True
C-ADV-02759,2023-07-31,Referral,27,0.24,64.28,Silver,False
C-ADV-02760,2023-04-18,Referral,24,0.15,135.64,Gold,True
C-ADV-02761,2023-08-23,Direct,66,0.15,19.79,Silver,True
C-ADV-02762,2023-06-25,Referral,62,0.21,107.76,Platinum,True
C-ADV-02763,2023-08-19,Referral,54,0.32,335.04,Gold,True
C-ADV-02764,2023-03-13,Social Media,51,0.07,13.06,Gold,True
C-ADV-02765,2023-04-24,Referral,54,0.18,111.99,Gold,True
C-ADV-02766,2023-06-07,Social Media,54,0.38,29.71,Gold,False
C-ADV-02767,2024-01-01,Direct,61,0.57,45.13,Gold,True
C-ADV-02768,2023-12-22,Social Media,27,0.2,113.89,Gold,False
C-ADV-02769,2023-05-12,Social Media,19,0.29,5.96,Silver,True
C-ADV-02770,2023-03-17,Email,18,0.3,125.76,Gold,True
C-ADV-02771,2023-09-18,Email,43,0.6,19.56,Platinum,True
C-ADV-02772,2023-06-26,Social Media,55,0.29,97.78,Gold,True
C-ADV-02773,2023-07-13,Direct,59,0.35,14.43,Silver,False
C-ADV-02774,2023-03-31,Direct,42,0.16,53.49,Bronze,True
C-ADV-02775,2023-06-25,Social Media,37,0.07,239.89,Silver,True
C-ADV-02776,2023-03-18,Referral,56,0.44,46.55,Bronze,True
C-ADV-02777,2023-07-02,Direct,47,0.39,64.42,Bronze,True
C-ADV-02778,2023-04-14,Referral,60,0.11,57.22,Bronze,False
C-ADV-02779,2023-11-17,Search,39,0.3,23.76,Bronze,True
C-ADV-02780,2023-10-11,Email,65,0.13,16.34,Bronze,True
C-ADV-02781,2023-08-17,Email,51,0.33,209.91,Silver,True
C-ADV-02782,2023-05-12,Social Media,62,0.23,48.17,Silver,True
C-ADV-02783,2023-12-20,Direct,29,0.21,169.64,Bronze,True
C-ADV-02784,2023-10-10,Referral,23,0.08,234.48,Silver,True
C-ADV-02785,2023-03-09,Email,37,0.24,16.68,Bronze,True
C-ADV-02786,2023-04-27,Social Media,55,0.37,338.44,Platinum,False
C-ADV-02787,2023-02-20,Email,68,0.56,152.15,Bronze,True
C-ADV-02788,2023-11-21,Search,30,0.18,18.99,Platinum,True
C-ADV-02789,2023-08-15,Search,48,0.32,12.72,Silver,True
C-ADV-02790,2023-10-05,Email,31,0.22,72.06,Platinum,True
C-ADV-02791,2023-10-19,Search,55,0.28,43.45,Platinum,True
C-ADV-02792,2023-08-15,Social Media,55,0.39,123.09,Platinum,True
C-ADV-02793,2023-05-09,Direct,56,0.45,15.16,Gold,False
C-ADV-02794,2023-11-20,Social Media,39,0.32,16.42,Platinum,True
C-ADV-02795,2023-11-27,Referral,34,0.27,42.85,Silver,True
C-ADV-02796,2023-05-21,Email,50,0.43,112.93,Gold,False
C-ADV-02797,2023-02-27,Social Media,49,0.3,55.24,Bronze,True
C-ADV-02798,2023-09-18,Direct,49,0.38,17.5,Silver,True
C-ADV-02799,2023-02-03,Direct,61,0.33,104.54,Gold,True
C-ADV-02800,2023-08-15,Referral,58,0.16,247.49,Silver,True
C-ADV-02801,2023-02-25,Social Media,31,0.29,38.81,Gold,True
C-ADV-02802,2023-06-13,Email,48,0.11,20.6,Bronze,True
C-ADV-02803,2023-11-09,Social Media,54,0.2,30.36,Silver,True
C-ADV-02804,2023-03-22,Social Media,67,0.26,86.22,Platinum,True
C-ADV-02805,2023-03-22,Email,60,0.47,110.15,Silver,True
C-ADV-02806,2023-09-22,Direct,59,0.5,17.3,Platinum,True
C-ADV-02807,2023-04-28,Referral,48,0.05,52.16,Gold,True
C-ADV-02808,2023-03-16,Referral,39,0.1,102.0,Gold,True
C-ADV-02809,2023-08-19,Referral,45,0.14,46.85,Platinum,False
C-ADV-02810,2023-01-03,Direct,21,0.22,63.02,Platinum,True
C-ADV-02811,2023-11-27,Social Media,47,0.16,600.91,Gold,True
C-ADV-02812,2023-12-27,Social Media,31,0.47,16.54,Gold,True
C-ADV-02813,2023-07-11,Search,38,0.26,109.77,Platinum,False
C-ADV-02814,2023-06-16,Email,53,0.19,57.28,Silver,True
C-ADV-02815,2023-11-13,Email,46,0.36,32.84,Gold,True
C-ADV-02816,2023-02-08,Social Media,28,0.27,12.08,Gold,False
C-ADV-02817,2023-10-31,Direct,20,0.07,85.74,Platinum,False
C-ADV-02818,2023-05-08,Referral,56,0.14,218.78,Platinum,True
C-ADV-02819,2023-02-21,Search,58,0.27,61.0,Gold,True
C-ADV-02820,2023-10-03,Referral,46,0.17,63.53,Gold,True
C-ADV-02821,2023-08-30,Social Media,65,0.03,194.58,Bronze,True
C-ADV-02822,2023-07-31,Social Media,27,0.32,137.62,Gold,True
C-ADV-02823,2023-10-15,Search,46,0.53,74.8,Silver,True
C-ADV-02824,2023-10-21,Email,66,0.13,23.96,Gold,True
C-ADV-02825,2023-12-20,Search,26,0.48,53.32,Bronze,True
C-ADV-02826,2023-07-04,Direct,65,0.57,37.63,Silver,True
C-ADV-02827,2023-06-14,Direct,32,0.37,48.72,Platinum,True
C-ADV-02828,2023-06-20,Social Media,61,0.41,105.17,Gold,True
C-ADV-02829,2023-11-06,Search,26,0.36,9.99,Bronze,False
C-ADV-02830,2023-08-07,Direct,69,0.24,47.18,Platinum,True
C-ADV-02831,2023-09-28,Search,50,0.24,102.71,Gold,True
C-ADV-02832,2023-10-17,Direct,20,0.17,203.45,Gold,False
C-ADV-02833,2023-05-25,Email,39,0.7,172.05,Bronze,True
C-ADV-02834,2023-10-17,Search,53,0.41,435.26,Bronze,True
C-ADV-02835,2023-09-20,Search,54,0.21,17.78,Platinum,True
C-ADV-02836,2023-02-07,Direct,70,0.25,50.35,Gold,False
C-ADV-02837,2023-08-20,Social Media,59,0.2,20.02,Gold,True
C-ADV-02838,2023-04-04,Email,39,0.06,131.54,Platinum,False
C-ADV-02839,2023-01-11,Direct,54,0.18,115.24,Gold,True
C-ADV-02840,2023-11-16,Direct,19,0.09,128.02,Bronze,True
C-ADV-02841,2023-06-15,Direct,27,0.19,62.19,Gold,True
C-ADV-02842,2023-10-27,Referral,52,0.07,42.54,Platinum,True
C-ADV-02843,2023-10-22,Referral,63,0.23,157.08,Silver,True
C-ADV-02844,2023-03-17,Social Media,37,0.47,140.41,Silver,True
C-ADV-02845,2023-01-14,Email,56,0.43,10.97,Bronze,True
C-ADV-02846,2023-10-04,Referral,22,0.2,66.85,Gold,True
C-ADV-02847,2023-04-28,Social Media,30,0.37,110.56,Gold,True
C-ADV-02848,2023-08-06,Referral,32,0.41,11.38,Silver,True
C-ADV-02849,2023-01-14,Social Media,46,0.35,199.09,Bronze,False
C-ADV-02850,2023-01-14,Direct,65,0.07,94.14,Silver,False
C-ADV-02851,2023-01-26,Direct,46,0.16,349.02,Platinum,True
C-ADV-02852,2023-04-16,Direct,55,0.29,69.3,Bronze,True
C-ADV-02853,2023-03-31,Email,55,0.37,173.61,Bronze,True
C-ADV-02854,2023-04-18,Search,49,0.31,8.93,Gold,True
C-ADV-02855,2023-08-01,Social Media,31,0.21,62.51,Bronze,True
C-ADV-02856,2023-09-02,Referral,50,0.08,19.11,Bronze,False
C-ADV-02857,2023-01-09,Search,42,0.19,36.65,Platinum,False
C-ADV-02858,2023-02-21,Referral,41,0.23,117.62,Gold,True
C-ADV-02859,2023-08-11,Referral,32,0.42,94.4,Bronze,False
C-ADV-02860,2023-08-30,Search,35,0.28,98.53,Gold,True
C-ADV-02861,2023-03-14,Social Media,29,0.23,63.89,Bronze,True
C-ADV-02862,2023-09-23,Social Media,26,0.32,9.51,Platinum,True
C-ADV-02863,2023-02-01,Email,69,0.36,30.32,Silver,True
C-ADV-02864,2023-07-10,Email,44,0.29,182.08,Silver,False
C-ADV-02865,2023-03-30,Social Media,51,0.55,25.94,Silver,True
C-ADV-02866,2023-07-06,Search,68,0.12,116.77,Silver,True
C-ADV-02867,2023-09-12,Social Media,37,0.56,25.66,Platinum,True
C-ADV-02868,2023-05-16,Email,38,0.23,31.93,Bronze,True
C-ADV-02869,2023-06-19,Search,48,0.38,33.51,Bronze,True
C-ADV-02870,2023-07-28,Search,52,0.61,86.07,Platinum,True
C-ADV-02871,2023-03-22,Search,18,0.29,30.53,Gold,True
C-ADV-02872,2023-02-17,Direct,22,0.32,90.62,Bronze,False
C-ADV-02873,2023-08-26,Direct,52,0.12,47.77,Platinum,True
C-ADV-02874,2023-11-05,Search,37,0.24,22.17,Platinum,False
C-ADV-02875,2023-05-12,Social Media,38,0.2,15.7,Gold,True
C-ADV-02876,2023-09-02,Direct,65,0.39,49.29,Silver,True
C-ADV-02877,2023-04-23,Email,26,0.23,46.7,Silver,True
C-ADV-02878,2023-12-04,Search,65,0.33,15.73,Bronze,False
C-ADV-02879,2023-05-25,Email,24,0.16,95.52,Silver,True
C-ADV-02880,2023-05-09,Social Media,64,0.36,119.54,Gold,True
C-ADV-02881,2023-12-30,Direct,60,0.1,29.07,Gold,True
C-ADV-02882,2023-06-17,Direct,41,0.07,169.81,Silver,True
C-ADV-02883,2023-07-17,Search,68,0.48,20.54,Silver,True
C-ADV-02884,2023-01-08,Social Media,58,0.78,80.17,Bronze,True
C-ADV-02885,2023-03-24,Direct,38,0.06,82.95,Bronze,False
C-ADV-02886,2023-09-05,Referral,30,0.34,45.54,Platinum,False
C-ADV-02887,2023-04-20,Direct,57,0.41,75.92,Gold,False
C-ADV-02888,2023-03-02,Referral,59,0.23,71.79,Gold,True
C-ADV-02889,2023-04-06,Referral,39,0.27,18.97,Platinum,False
C-ADV-02890,2023-12-06,Search,60,0.44,66.0,Gold,True
C-ADV-02891,2023-02-02,Referral,45,0.02,35.43,Bronze,True
C-ADV-02892,2023-02-18,Social Media,47,0.14,34.97,Bronze,True
C-ADV-02893,2023-10-09,Referral,26,0.23,62.83,Gold,True
C-ADV-02894,2023-08-20,Direct,53,0.42,55.39,Bronze,True
C-ADV-02895,2023-07-23,Email,30,0.14,51.78,Silver,True
C-ADV-02896,2023-01-09,Social Media,64,0.34,279.95,Gold,True
C-ADV-02897,2023-10-16,Email,51,0.32,11.55,Bronze,True
C-ADV-02898,2023-10-04,Social Media,62,0.48,36.16,Silver,True
C-ADV-02899,2023-03-23,Search,61,0.3,230.47,Silver,True
C-ADV-02900,2023-03-19,Email,57,0.3,10.22,Platinum,True
C-ADV-02901,2023-05-23,Search,43,0.37,23.91,Gold,False
C-ADV-02902,2023-09-25,Direct,48,0.34,149.57,Platinum,True
C-ADV-02903,2023-03-11,Referral,18,0.3,117.57,Bronze,True
C-ADV-02904,2023-12-29,Email,60,0.48,371.37,Gold,True
C-ADV-02905,2023-11-10,Email,22,0.06,9.61,Bronze,False
C-ADV-02906,2023-03-13,Social Media,48,0.47,60.71,Silver,True
C-ADV-02907,2023-07-20,Social Media,59,0.7,195.95,Platinum,False
C-ADV-02908,2023-10-30,Social Media,33,0.17,14.64,Gold,True
C-ADV-02909,2023-04-26,Referral,26,0.46,301.78,Platinum,True
C-ADV-02910,2023-10-27,Social Media,31,0.33,130.91,Platinum,True
C-ADV-02911,2023-12-11,Referral,66,0.15,28.68,Gold,True
C-ADV-02912,2023-11-23,Search,51,0.29,133.44,Gold,True
C-ADV-02913,2023-11-18,Email,48,0.48,32.31,Silver,False
C-ADV-02914,2023-06-02,Search,52,0.45,286.98,Platinum,True
C-ADV-02915,2023-02-06,Referral,35,0.31,8.28,Bronze,False
C-ADV-02916,2023-05-11,Search,58,0.24,14.04,Platinum,False
C-ADV-02917,2023-10-27,Social Media,63,0.46,40.69,Platinum,True
C-ADV-02918,2023-04-26,Email,24,0.17,58.9,Bronze,True
C-ADV-02919,2023-05-04,Direct,62,0.46,57.7,Platinum,False
C-ADV-02920,2023-01-30,Search,67,0.07,43.66,Gold,True
C-ADV-02921,2023-05-09,Email,39,0.15,21.75,Platinum,True
C-ADV-02922,2023-07-02,Search,18,0.45,148.62,Bronze,False
C-ADV-02923,2023-05-05,Email,49,0.32,214.16,Silver,False
C-ADV-02924,2023-12-07,Referral,24,0.29,23.72,Platinum,False
C-ADV-02925,2023-11-07,Email,60,0.32,34.58,Platinum,True
C-ADV-02926,2023-11-05,Search,55,0.22,78.69,Bronze,True
C-ADV-02927,2023-03-02,Social Media,41,0.6,78.41,Platinum,False
C-ADV-02928,2023-01-21,Referral,59,0.08,8.25,Platinum,False
C-ADV-02929,2023-10-21,Email,20,0.28,29.0,Platinum,False
C-ADV-02930,2023-12-09,Search,31,0.54,22.99,Silver,True
C-ADV-02931,2023-11-19,Referral,24,0.33,5.88,Gold,False
C-ADV-02932,2023-01-15,Direct,34,0.28,4.23,Gold,True
C-ADV-02933,2023-06-30,Social Media,35,0.25,197.34,Platinum,True
C-ADV-02934,2023-06-16,Direct,62,0.09,56.61,Gold,True
C-ADV-02935,2023-04-18,Email,67,0.19,87.62,Gold,False
C-ADV-02936,2023-06-28,Social Media,49,0.15,72.08,Bronze,True
C-ADV-02937,2023-06-30,Email,52,0.42,86.59,Silver,True
C-ADV-02938,2023-06-06,Search,64,0.15,10.71,Bronze,False
C-ADV-02939,2023-06-10,Email,49,0.16,646.73,Silver,False
C-ADV-02940,2023-04-14,Referral,63,0.46,13.15,Platinum,True
C-ADV-02941,2023-06-22,Direct,41,0.2,10.02,Silver,True
C-ADV-02942,2023-06-15,Search,25,0.24,21.89,Silver,True
C-ADV-02943,2023-09-17,Email,36,0.3,390.9,Silver,False
C-ADV-02944,2023-11-13,Search,30,0.12,226.69,Bronze,True
C-ADV-02945,2023-12-31,Email,60,0.29,27.51,Platinum,True
C-ADV-02946,2023-03-16,Referral,52,0.06,30.08,Gold,False
C-ADV-02947,2023-03-10,Direct,24,0.07,16.83,Gold,True
C-ADV-02948,2023-06-15,Social Media,46,0.5,134.26,Bronze,True
C-ADV-02949,2023-10-08,Social Media,60,0.49,140.69,Gold,True
C-ADV-02950,2023-09-11,Social Media,62,0.69,55.4,Silver,True
C-ADV-02951,2023-04-26,Direct,59,0.09,95.78,Silver,True
C-ADV-02952,2023-01-07,Referral,33,0.37,214.36,Bronze,False
C-ADV-02953,2023-08-13,Direct,53,0.65,151.63,Silver,False
C-ADV-02954,2023-04-06,Email,55,0.31,112.51,Platinum,False
C-ADV-02955,2023-05-14,Referral,69,0.48,26.26,Gold,False
C-ADV-02956,2023-07-09,Referral,33,0.1,124.86,Gold,True
C-ADV-02957,2023-02-09,Social Media,38,0.38,51.69,Silver,True
C-ADV-02958,2023-02-19,Email,63,0.34,4.37,Platinum,True
C-ADV-02959,2023-02-23,Email,32,0.15,49.34,Gold,True
C-ADV-02960,2023-08-27,Referral,54,0.33,7.24,Bronze,False
C-ADV-02961,2023-11-13,Direct,49,0.39,59.97,Platinum,True
C-ADV-02962,2023-03-29,Search,53,0.36,19.31,Platinum,True
C-ADV-02963,2023-06-27,Direct,63,0.27,64.96,Silver,True
C-ADV-02964,2023-12-16,Referral,22,0.06,30.02,Gold,True
C-ADV-02965,2023-01-15,Email,49,0.03,123.76,Platinum,True
C-ADV-02966,2023-07-22,Social Media,60,0.2,18.52,Platinum,True
C-ADV-02967,2023-10-03,Referral,39,0.13,240.63,Silver,False
C-ADV-02968,2023-03-15,Email,61,0.52,44.58,Gold,True
C-ADV-02969,2023-11-09,Search,63,0.4,72.81,Gold,True
C-ADV-02970,2023-02-06,Email,22,0.29,46.15,Platinum,True
C-ADV-02971,2023-04-10,Social Media,56,0.31,52.58,Silver,True
C-ADV-02972,2023-01-16,Direct,64,0.59,294.72,Bronze,True
C-ADV-02973,2023-02-15,Search,43,0.46,55.89,Platinum,False
C-ADV-02974,2023-07-15,Direct,26,0.51,5.19,Gold,True
C-ADV-02975,2023-02-19,Referral,40,0.2,63.06,Silver,False
C-ADV-02976,2023-05-10,Direct,23,0.2,106.65,Silver,True
C-ADV-02977,2023-07-25,Social Media,32,0.2,240.91,Gold,True
C-ADV-02978,2023-06-23,Direct,66,0.23,15.1,Bronze,True
C-ADV-02979,2023-01-11,Email,21,0.28,23.19,Bronze,True
C-ADV-02980,2023-02-18,Social Media,18,0.16,155.73,Bronze,True
C-ADV-02981,2023-06-17,Direct,37,0.3,21.59,Bronze,True
C-ADV-02982,2023-02-05,Social Media,30,0.29,316.48,Platinum,True
C-ADV-02983,2023-10-02,Social Media,40,0.36,117.24,Bronze,True
C-ADV-02984,2023-11-04,Referral,54,0.71,124.99,Silver,False
C-ADV-02985,2023-12-28,Social Media,50,0.21,49.5,Silver,False
C-ADV-02986,2023-01-16,Email,20,0.32,165.5,Bronze,True
C-ADV-02987,2023-05-30,Search,40,0.38,52.1,Silver,True
C-ADV-02988,2023-02-21,Direct,30,0.19,50.81,Silver,True
C-ADV-02989,2023-08-21,Email,42,0.1,276.95,Platinum,True
C-ADV-02990,2023-12-09,Email,22,0.33,469.88,Gold,True
C-ADV-02991,2023-07-07,Social Media,33,0.14,75.46,Platinum,True
C-ADV-02992,2023-07-26,Search,40,0.25,53.0,Bronze,False
C-ADV-02993,2023-12-04,Email,24,0.47,25.71,Bronze,True
C-ADV-02994,2023-09-27,Email,54,0.31,200.32,Platinum,True
C-ADV-02995,2023-05-25,Referral,26,0.17,100.7,Platinum,True
C-ADV-02996,2023-05-30,Direct,43,0.14,129.91,Platinum,False
C-ADV-02997,2023-02-12,Direct,19,0.12,842.15,Platinum,True
C-ADV-02998,2023-06-14,Email,48,0.26,149.83,Platinum,True
C-ADV-02999,2023-09-12,Referral,67,0.35,13.08,Bronze,True
C-ADV-03000,2023-04-07,Search,37,0.32,146.16,Silver,True
